id_actv,nombre_actv,descripcion,fecha_inicio,fecha_fin,id_equipo_soporte,id_empleado,id_estado,id_orden
567,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-07-26,2023-07-26,0,336,6,567
568,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-07-28,2023-07-29,0,301,1,568
569,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-07-29,2023-07-30,13,151,4,569
570,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-07-29,2023-07-30,0,701,7,570
571,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-07-31,2023-08-01,0,567,4,571
572,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-08-01,2023-08-03,0,852,6,572
573,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-08-01,2023-08-02,0,802,3,573
574,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-08-03,2023-08-03,0,27,6,574
575,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-08-04,2023-08-06,0,534,5,575
576,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-08-04,2023-08-05,0,777,6,576
577,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-08-06,2023-08-07,4,867,7,577
578,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-08-07,2023-08-09,20,184,2,578
579,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-08-07,2023-08-09,0,107,7,579
580,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-08-09,2023-08-11,0,36,5,580
581,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-08-10,2023-08-10,0,663,2,581
582,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-08-10,2023-08-10,0,738,4,582
583,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-08-12,2023-08-14,0,752,5,583
584,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-08-13,2023-08-14,0,645,4,584
585,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-08-13,2023-08-13,0,948,1,585
586,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-08-15,2023-08-15,0,705,5,586
587,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-08-16,2023-08-16,0,670,7,587
588,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-08-16,2023-08-16,0,845,4,588
589,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-08-18,2023-08-18,0,957,3,589
590,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-08-19,2023-08-19,0,689,2,590
591,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-08-19,2023-08-19,0,832,3,591
592,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-08-21,2023-08-22,4,447,4,592
593,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-08-22,2023-08-23,0,684,4,593
594,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-08-22,2023-08-23,0,37,3,594
595,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-08-24,2023-08-26,0,795,2,595
596,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-08-25,2023-08-27,0,136,7,596
597,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-08-25,2023-08-25,15,459,1,597
598,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-08-27,2023-08-27,0,981,1,598
599,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-08-28,2023-08-29,0,630,1,599
600,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-08-28,2023-08-28,0,668,6,600
601,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-08-30,2023-08-30,20,565,5,601
602,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-08-31,2023-08-31,0,939,1,602
603,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-08-31,2023-09-01,0,82,6,603
604,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-09-02,2023-09-04,0,164,5,604
605,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-09-03,2023-09-04,3,822,2,605
606,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-09-03,2023-09-04,0,685,3,606
607,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-09-05,2023-09-07,0,451,6,607
608,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-09-06,2023-09-06,0,850,7,608
609,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-09-06,2023-09-08,19,774,2,609
610,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-09-08,2023-09-09,0,180,1,610
611,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-09-09,2023-09-09,0,380,1,611
612,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-09-09,2023-09-10,11,958,7,612
613,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-09-11,2023-09-11,0,864,1,613
614,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-09-12,2023-09-14,7,494,4,614
615,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-09-12,2023-09-14,0,86,2,615
616,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-09-14,2023-09-14,0,254,1,616
617,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-09-15,2023-09-15,0,690,4,617
618,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-09-15,2023-09-15,0,47,6,618
619,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-09-17,2023-09-17,0,242,5,619
620,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-09-18,2023-09-20,0,893,2,620
621,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-09-18,2023-09-19,0,425,6,621
622,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-09-20,2023-09-22,0,911,5,622
623,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-09-21,2023-09-23,0,758,1,623
624,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-09-21,2023-09-21,0,549,7,624
625,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-09-23,2023-09-24,0,220,5,625
626,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-09-24,2023-09-25,0,335,6,626
627,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-09-24,2023-09-26,0,178,7,627
628,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-09-26,2023-09-26,0,356,2,628
629,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-09-27,2023-09-29,0,73,2,629
630,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-09-27,2023-09-28,0,601,6,630
631,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-09-29,2023-09-30,0,843,4,631
632,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-09-30,2023-09-30,0,81,1,632
633,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-09-30,2023-10-01,0,97,1,633
634,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-10-02,2023-10-04,0,508,6,634
635,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-10-03,2023-10-03,0,370,2,635
636,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-10-03,2023-10-04,0,635,4,636
637,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-10-05,2023-10-06,3,34,6,637
638,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-10-06,2023-10-08,0,750,3,638
639,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-10-06,2023-10-08,17,310,2,639
640,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-10-08,2023-10-09,0,941,4,640
641,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-10-09,2023-10-11,0,554,7,641
642,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-10-09,2023-10-10,0,862,6,642
643,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-10-11,2023-10-12,0,182,3,643
644,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-10-12,2023-10-14,12,67,5,644
645,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-10-12,2023-10-13,0,746,4,645
646,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-10-14,2023-10-14,0,647,4,646
647,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-10-15,2023-10-16,0,733,7,647
648,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-10-15,2023-10-17,0,299,2,648
649,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-10-17,2023-10-17,0,340,3,649
650,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-10-18,2023-10-20,0,667,2,650
651,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-10-18,2023-10-18,0,676,2,651
652,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-10-20,2023-10-20,0,838,1,652
653,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-10-21,2023-10-22,0,362,7,653
654,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-10-21,2023-10-22,0,603,2,654
655,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-10-23,2023-10-25,0,478,6,655
656,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-10-24,2023-10-25,0,210,1,656
657,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-10-24,2023-10-25,0,480,3,657
658,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-10-26,2023-10-28,0,951,7,658
659,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-10-27,2023-10-27,0,521,2,659
660,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-10-27,2023-10-28,0,211,6,660
661,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-10-29,2023-10-30,0,589,7,661
662,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-10-30,2023-11-01,0,864,7,662
663,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-10-30,2023-10-30,0,842,1,663
664,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-11-01,2023-11-03,0,739,4,664
665,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-11-02,2023-11-02,0,915,7,665
666,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-11-02,2023-11-03,0,333,6,666
667,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-11-04,2023-11-04,0,614,3,667
668,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-11-05,2023-11-07,0,572,1,668
669,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-11-05,2023-11-05,0,851,5,669
670,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-11-07,2023-11-09,0,679,4,670
671,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-11-08,2023-11-09,14,183,1,671
672,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-11-08,2023-11-10,0,975,5,672
673,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-11-10,2023-11-10,0,45,3,673
674,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-11-11,2023-11-13,0,438,2,674
675,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-11-11,2023-11-13,0,363,5,675
676,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-11-13,2023-11-15,0,608,5,676
677,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-11-14,2023-11-15,0,355,2,677
678,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-11-14,2023-11-16,0,981,1,678
679,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-11-16,2023-11-18,0,743,5,679
680,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-11-17,2023-11-17,0,254,7,680
681,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-11-17,2023-11-18,0,369,2,681
682,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-11-19,2023-11-20,0,862,6,682
683,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-11-20,2023-11-20,0,987,3,683
684,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-11-20,2023-11-21,0,434,1,684
685,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-11-22,2023-11-24,0,256,7,685
686,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-11-23,2023-11-23,0,410,4,686
687,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-11-23,2023-11-23,0,21,4,687
688,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-11-25,2023-11-25,0,348,6,688
689,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-11-26,2023-11-26,0,955,2,689
690,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-11-26,2023-11-26,0,632,6,690
691,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-11-28,2023-11-29,0,32,7,691
692,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-11-29,2023-11-29,0,758,5,692
693,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-11-29,2023-12-01,0,350,2,693
694,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-12-01,2023-12-02,0,504,2,694
695,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-12-02,2023-12-04,0,128,7,695
696,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-12-02,2023-12-04,0,852,7,696
697,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-12-04,2023-12-04,0,528,1,697
698,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-12-05,2023-12-06,0,50,2,698
699,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-12-05,2023-12-07,0,209,3,699
700,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-12-07,2023-12-09,0,706,5,700
701,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-12-08,2023-12-08,0,890,3,701
702,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-12-08,2023-12-09,0,962,2,702
703,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-12-10,2023-12-10,0,925,6,703
704,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-12-11,2023-12-13,0,167,7,704
705,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-12-11,2023-12-12,20,820,3,705
706,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-12-13,2023-12-14,0,955,4,706
707,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-12-14,2023-12-14,0,916,6,707
708,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-12-14,2023-12-15,17,820,1,708
709,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-12-16,2023-12-17,0,334,3,709
710,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-12-17,2023-12-19,3,361,2,710
711,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2023-12-17,2023-12-17,0,808,5,711
712,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2023-12-19,2023-12-20,0,645,4,712
713,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2023-12-20,2023-12-22,0,857,1,713
714,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2023-12-20,2023-12-20,0,734,3,714
715,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2023-12-22,2023-12-23,4,650,7,715
716,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2023-12-23,2023-12-24,0,612,4,716
717,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2023-12-23,2023-12-24,0,619,5,717
718,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2023-12-25,2023-12-26,0,423,7,718
719,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2023-12-26,2023-12-27,0,367,5,719
720,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2023-12-26,2023-12-27,0,695,2,720
721,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2023-12-28,2023-12-29,0,841,6,721
722,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2023-12-29,2023-12-31,0,962,6,722
723,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2023-12-29,2023-12-31,0,537,2,723
724,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2023-12-31,2024-01-01,0,664,5,724
725,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-01-01,2024-01-01,0,687,7,725
726,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-01-01,2024-01-03,12,143,1,726
727,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-01-03,2024-01-03,0,785,1,727
728,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-01-04,2024-01-04,0,303,5,728
729,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-01-04,2024-01-06,0,23,5,729
730,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-01-06,2024-01-06,0,111,6,730
731,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-01-07,2024-01-08,0,316,4,731
732,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-01-07,2024-01-09,18,337,2,732
733,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-01-09,2024-01-11,0,762,7,733
734,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-01-10,2024-01-11,0,750,1,734
735,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-01-10,2024-01-10,0,565,3,735
736,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-01-12,2024-01-13,0,125,6,736
737,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-01-13,2024-01-13,0,868,1,737
738,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-01-13,2024-01-15,0,861,5,738
739,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-01-15,2024-01-16,0,755,5,739
740,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-01-16,2024-01-16,0,706,1,740
741,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-01-16,2024-01-18,3,666,2,741
742,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-01-18,2024-01-20,0,717,1,742
743,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-01-19,2024-01-21,0,77,5,743
744,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-01-19,2024-01-21,0,106,1,744
745,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-01-21,2024-01-22,0,441,2,745
746,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-01-22,2024-01-22,0,769,7,746
747,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-01-22,2024-01-23,0,851,5,747
748,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-01-24,2024-01-26,0,827,1,748
749,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-01-25,2024-01-25,0,220,5,749
750,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-01-25,2024-01-27,0,671,5,750
751,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-01-27,2024-01-28,0,826,6,751
752,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-01-28,2024-01-28,17,588,6,752
753,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-01-28,2024-01-28,0,781,5,753
754,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-01-30,2024-01-31,0,162,3,754
755,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-01-31,2024-02-01,0,219,1,755
